area_coverage_2016,area_coverage_2014,area_sq_km,pcd_sector,area_coverage_2015,name,site_count,site_density
0.0,0.0,30.0386,SA129,0.0,Castell-neddPortTalbot-NeathPortTalbot,7,0.2330334969006545
0.0,0.0,35.6047,SA108,0.0,Castell-neddPortTalbot-NeathPortTalbot,2,0.0561723592671754
0.0,0.0,56.0899,SA181,0.0,Castell-neddPortTalbot-NeathPortTalbot,5,0.08914260856232584
0.0,0.0,23.8375,SA109,0.0,Castell-neddPortTalbot-NeathPortTalbot,2,0.08390141583639224
0.0,0.0,70.3371,SA132,0.0,Castell-neddPortTalbot-NeathPortTalbot,8,0.11373798464821551
0.0,0.0,29.7453,SA114,0.0,Castell-neddPortTalbot-NeathPortTalbot,3,0.10085626973000776
0.0,0.0,55.955,SA133,0.0,Castell-neddPortTalbot-NeathPortTalbot,9,0.16084353498346887
100.0,42.63301501,4.6912,LU27,100.0,CentralBedfordshire,12,2.5579809004092766
100.0,0.0,1.2233,LU71,100.0,CentralBedfordshire,5,4.08730483119431
100.0,0.0,2.8639,LU13,100.0,CentralBedfordshire,11,3.8409162331086977
100.0,0.0,3.949,LU54,100.0,CentralBedfordshire,9,2.279057989364396
100.0,0.0,5.4614,SG64,40.51342147,CentralBedfordshire,6,1.0986194016186326
100.0,0.0,6.1115,LU72,0.0,CentralBedfordshire,9,1.4726335596825655
100.0,0.0,4.2346,LU74,0.0,CentralBedfordshire,6,1.4168988806498841
100.0,0.0,6.6656,LU61,0.0,CentralBedfordshire,4,0.6000960153624579
100.0,0.0,5.0928,SG180,0.0,CentralBedfordshire,1,0.19635563933396166
100.0,0.0,11.8735,LU55,0.0,CentralBedfordshire,9,0.75799048300838
100.0,0.0,20.0556,LU28,0.0,CentralBedfordshire,14,0.6980593948822275
100.0,0.0,9.4868,SG156,0.0,CentralBedfordshire,9,0.9486865961124931
59.32417707,0.0,17.1613,SG191,0.0,CentralBedfordshire,5,0.2913532191617185
0.0,0.0,20.8696,LU29,0.0,CentralBedfordshire,25,1.1979146701422165
0.0,0.0,25.5713,SG175,0.0,CentralBedfordshire,10,0.3910634187546194
0.0,0.0,10.6825,AL53,0.0,CentralBedfordshire,7,0.6552773227240815
0.0,0.0,25.4888,MK452,0.0,CentralBedfordshire,17,0.66695960578764
0.0,0.0,17.0311,SG166,0.0,CentralBedfordshire,7,0.41101279424112364
0.0,0.0,28.9916,SG188,0.0,CentralBedfordshire,10,0.3449274962402903
0.0,0.0,24.2907,LU56,0.0,CentralBedfordshire,19,0.782192361685748
0.0,0.0,22.2574,MK439,0.0,CentralBedfordshire,6,0.2695732655206808
0.0,0.0,26.2072,MK178,0.0,CentralBedfordshire,14,0.5342043407918434
0.0,0.0,36.0124,MK454,0.0,CentralBedfordshire,11,0.3054503448812076
0.0,0.0,39.7512,LU62,0.0,CentralBedfordshire,7,0.17609531284590152
0.0,0.0,35.5251,HP41,0.0,CentralBedfordshire,13,0.36593844915285245
0.0,0.0,61.8682,SG192,0.0,CentralBedfordshire,15,0.2424508875318823
0.0,0.0,29.6395,AL38,0.0,CentralBedfordshire,5,0.16869380387658361
0.0,0.0,38.6692,SG75,0.0,CentralBedfordshire,6,0.1551622479906489
0.0,0.0,61.1944,SG189,0.0,CentralBedfordshire,12,0.19609637483168393
0.0,0.0,67.8073,LU79,0.0,CentralBedfordshire,14,0.20646744524557092
0.0,0.0,85.4867,LU70,0.0,CentralBedfordshire,17,0.19886134334346747
0.0,0.0,69.3542,MK179,0.0,CentralBedfordshire,22,0.31721222362885015
0.0,0.0,70.4623,SG80,0.0,CentralBedfordshire,3,0.04257595905895777
100.0,100.0,0.6091,SK116,100.0,CheshireEast,4,6.567066163191594
100.0,100.0,2.1031,CW27,100.0,CheshireEast,4,1.9019542580000952
100.0,100.0,4.0093,CW13,34.11568104,CheshireEast,7,1.7459406879006312
100.0,100.0,3.0181,SK118,0.0,CheshireEast,2,0.6626685663165568
100.0,59.49773414,2.1184,CW55,0.0,CheshireEast,4,1.8882175226586104
100.0,0.0,2.6218,SK87,0.0,CheshireEast,11,4.195590815470288
100.0,0.0,4.4096,SK83,0.0,CheshireEast,8,1.8142235123367199
100.0,0.0,1.2304,SK101,0.0,CheshireEast,3,2.4382314694408325
100.0,0.0,3.0118,SK86,0.0,CheshireEast,6,1.9921641543263164
100.0,0.0,1.5758,CW121,0.0,CheshireEast,7,4.442188094935905
100.0,0.0,4.3598,CW26,0.0,CheshireEast,8,1.8349465571815222
100.0,0.0,2.7103,M225,0.0,CheshireEast,8,2.951702763531712
100.0,0.0,2.3622,SK96,0.0,CheshireEast,3,1.27000254000508
100.0,0.0,4.8962,SK103,0.0,CheshireEast,4,0.8169600914995302
100.0,0.0,5.6013,SK117,0.0,CheshireEast,9,1.6067698569974826
100.0,0.0,0.8088,CW12,0.0,CheshireEast,3,3.7091988130563798
100.0,0.0,6.3083,SK102,0.0,CheshireEast,6,0.9511278791433508
100.0,0.0,8.56,CW28,0.0,CheshireEast,3,0.35046728971962615
100.0,0.0,4.4502,SK93,0.0,CheshireEast,9,2.0223810165835245
100.0,0.0,1.7685,SK91,0.0,CheshireEast,9,5.089058524173028
65.66590069,0.0,12.0108,SK121,0.0,CheshireEast,16,1.3321344123622074
0.0,0.0,8.2342,SK92,0.0,CheshireEast,6,0.7286682373515339
0.0,0.0,1.3567,CW16,0.0,CheshireEast,11,8.107908896587308
0.0,0.0,10.1308,CW100,0.0,CheshireEast,13,1.283215540727287
0.0,0.0,7.3154,SK95,0.0,CheshireEast,10,1.3669792492549961
0.0,0.0,17.9005,CW14,0.0,CheshireEast,9,0.5027792519762018
0.0,0.0,14.1936,WA168,0.0,CheshireEast,13,0.9159057603426897
0.0,0.0,20.9273,CW15,0.0,CheshireEast,8,0.38227578330697226
0.0,0.0,13.9938,WA139,0.0,CheshireEast,5,0.35730109048292813
0.0,0.0,27.7783,CW124,0.0,CheshireEast,6,0.2159959392763416
0.0,0.0,16.9757,SK97,0.0,CheshireEast,8,0.47126186254469626
0.0,0.0,20.9713,ST73,0.0,CheshireEast,10,0.4768421604764607
0.0,0.0,20.1369,CW114,0.0,CheshireEast,8,0.39728061419582955
0.0,0.0,26.9827,SK237,0.0,CheshireEast,2,0.07412156678167862
0.0,0.0,24.6763,CW113,0.0,CheshireEast,7,0.28367299797781675
0.0,0.0,25.0285,CW109,0.0,CheshireEast,6,0.23972671154883432
0.0,0.0,28.3498,CW111,0.0,CheshireEast,10,0.35273617450564027
0.0,0.0,35.9619,SK105,0.0,CheshireEast,13,0.36149369193507574
0.0,0.0,49.5976,CW57,0.0,CheshireEast,7,0.141135861412649
0.0,0.0,44.3884,CW56,0.0,CheshireEast,8,0.18022726658316138
0.0,0.0,12.3289,CW112,0.0,CheshireEast,5,0.4055511846150102
0.0,0.0,23.2557,CW48,0.0,CheshireEast,11,0.47300231771135676
0.0,0.0,34.4726,CW122,0.0,CheshireEast,3,0.087025637752882
0.0,0.0,23.7385,WA167,0.0,CheshireEast,1,0.04212566084630453
0.0,0.0,23.6043,WA166,0.0,CheshireEast,6,0.25419097367852467
0.0,0.0,51.473,WA160,0.0,CheshireEast,24,0.4662638664931129
0.0,0.0,32.8052,WA169,0.0,CheshireEast,14,0.42676161096411547
0.0,0.0,55.9962,SK104,0.0,CheshireEast,24,0.428600512177612
0.0,0.0,24.4434,CW30,0.0,CheshireEast,4,0.16364335567065139
0.0,0.0,74.4774,TF93,0.0,CheshireEast,10,0.13426891916205452
0.0,0.0,26.6712,CW74,0.0,CheshireEast,0,0
0.0,0.0,50.2868,SY148,0.0,CheshireEast,7,0.13920153996675072
0.0,0.0,86.3486,CW69,0.0,CheshireEast,12,0.13897156410179204
0.0,0.0,73.6827,SK119,0.0,CheshireEast,15,0.20357560187126694
0.0,0.0,87.6992,CW58,0.0,CheshireEast,6,0.06841567539954754
0.0,0.0,104.2059,SK110,0.0,CheshireEast,14,0.1343493986424953
100.0,100.0,0.4989,CH13,100.0,CheshireWestandChester,5,10.022048506714773
100.0,100.0,1.8159,CH23,100.0,CheshireWestandChester,2,1.101382234704554
100.0,100.0,1.5523,CH22,100.0,CheshireWestandChester,3,1.9326161180184243
100.0,100.0,0.9572,CH658,100.0,CheshireWestandChester,0,0
100.0,87.49069802,1.3438,CH663,100.0,CheshireWestandChester,3,2.2324750706950436
100.0,0.0,2.8321,CH662,100.0,CheshireWestandChester,7,2.471664136153384
100.0,0.0,0.8339,CH657,26.35807651,CheshireWestandChester,1,1.199184554502938
100.0,0.0,3.1041,CH15,0.0,CheshireWestandChester,5,1.6107728488128605
100.0,0.0,0.8328,CH656,0.0,CheshireWestandChester,1,1.2007684918347743
100.0,0.0,0.733,CH652,0.0,CheshireWestandChester,0,0
100.0,0.0,3.9185,CH35,0.0,CheshireWestandChester,8,2.04159755008294
100.0,0.0,3.5857,CW71,0.0,CheshireWestandChester,8,2.2310845859943664
100.0,0.0,3.3977,CH664,0.0,CheshireWestandChester,5,1.4715837183977396
100.0,0.0,0.4838,CH650,0.0,CheshireWestandChester,4,8.267879288962382
100.0,0.0,2.6553,CH659,0.0,CheshireWestandChester,4,1.5064211200241027
100.0,0.0,0.4295,CH11,0.0,CheshireWestandChester,28,65.19208381839348
100.0,0.0,3.0786,CH661,0.0,CheshireWestandChester,3,0.9744689144416294
100.0,0.0,1.7218,CW95,0.0,CheshireWestandChester,4,2.3231501916598907
100.0,0.0,0.6115,CH653,0.0,CheshireWestandChester,3,4.90596892886345
100.0,0.0,3.9025,CH47,0.0,CheshireWestandChester,4,1.0249839846252402
100.0,0.0,5.2312,CH21,0.0,CheshireWestandChester,7,1.3381250955803639
100.0,0.0,4.9425,CW81,0.0,CheshireWestandChester,7,1.4162873039959536
100.0,0.0,1.8904,CH640,0.0,CheshireWestandChester,1,0.5289885738468049
100.0,0.0,2.9224,CH649,0.0,CheshireWestandChester,2,0.684369011771147
100.0,0.0,0.8576,CH12,0.0,CheshireWestandChester,9,10.494402985074627
100.0,0.0,8.6298,CW73,0.0,CheshireWestandChester,8,0.9270203249206239
97.0731455,0.0,13.5333,CW98,0.0,CheshireWestandChester,5,0.3694590380764485
0.0,0.0,1.2937,CH642,0.0,CheshireWestandChester,3,2.318930200200974
0.0,0.0,8.6548,CW83,0.0,CheshireWestandChester,9,1.0398853815223923
0.0,0.0,12.7952,CW84,0.0,CheshireWestandChester,4,0.3126172314617982
0.0,0.0,13.6313,CW72,0.0,CheshireWestandChester,9,0.6602451710401797
0.0,0.0,13.566,CH40,0.0,CheshireWestandChester,6,0.44228217602830605
0.0,0.0,20.4288,CW97,0.0,CheshireWestandChester,10,0.48950501253132833
0.0,0.0,1.9941,CH665,0.0,CheshireWestandChester,1,0.5014793641241663
0.0,0.0,6.0948,CH646,0.0,CheshireWestandChester,0,0
0.0,0.0,11.8588,WA67,0.0,CheshireWestandChester,2,0.16865112827604817
0.0,0.0,14.6835,CW47,0.0,CheshireWestandChester,3,0.20431096128307283
0.0,0.0,11.8703,WA60,0.0,CheshireWestandChester,6,0.5054632149145346
0.0,0.0,8.9027,CH644,0.0,CheshireWestandChester,0,0
0.0,0.0,1.5739,CH666,0.0,CheshireWestandChester,0,0
0.0,0.0,18.5634,CH38,0.0,CheshireWestandChester,6,0.3232166521219173
0.0,0.0,11.4462,WA69,0.0,CheshireWestandChester,0,0
0.0,0.0,4.2014,CH654,0.0,CheshireWestandChester,5,1.1900794973104205
0.0,0.0,23.3709,WA66,0.0,CheshireWestandChester,4,0.1711530150743018
0.0,0.0,38.6837,CH24,0.0,CheshireWestandChester,18,0.4653122633046994
0.0,0.0,36.195,CH37,0.0,CheshireWestandChester,7,0.19339687802182623
0.0,0.0,17.9423,CH655,0.0,CheshireWestandChester,2,0.11146842935409619
0.0,0.0,13.3001,WA68,0.0,CheshireWestandChester,0,0
0.0,0.0,43.4471,CW60,0.0,CheshireWestandChester,6,0.1380989755357665
0.0,0.0,59.0475,CW82,0.0,CheshireWestandChester,12,0.20322621618188746
0.0,0.0,38.5252,CH36,0.0,CheshireWestandChester,10,0.2595703591415489
0.0,0.0,47.1699,CW96,0.0,CheshireWestandChester,8,0.16959968115259944
0.0,0.0,41.207,CH16,0.0,CheshireWestandChester,10,0.24267721503628023
0.0,0.0,42.8846,CH49,0.0,CheshireWestandChester,7,0.16322875810897153
0.0,0.0,11.6257,CH645,0.0,CheshireWestandChester,0,0
0.0,0.0,72.8809,CH39,0.0,CheshireWestandChester,9,0.12348914461813727
0.0,0.0,2.7825,CH648,0.0,CheshireWestandChester,4,1.4375561545372866
0.0,0.0,4.9,CH667,0.0,CheshireWestandChester,1,0.2040816326530612
0.0,0.0,10.4705,CH634,0.0,CheshireWestandChester,1,0.09550642280693378
0.0,0.0,97.2681,SY134,0.0,CheshireWestandChester,6,0.0616851773603062
100.0,0.0,0.9453,BS65,100.0,CityofBristol,7,7.405056595789696
100.0,0.0,0.5623,BS33,100.0,CityofBristol,1,1.7784101013693756
100.0,0.0,1.2331,BS66,100.0,CityofBristol,4,3.2438569459086852
100.0,0.0,0.7053,BS82,100.0,CityofBristol,7,9.924854671770877
100.0,0.0,0.2321,BS13,100.0,CityofBristol,19,81.86126669538992
100.0,0.0,0.894,BS31,100.0,CityofBristol,5,5.592841163310962
100.0,0.0,0.6115,BS28,100.0,CityofBristol,5,8.176614881439084
100.0,0.0,0.0588,BS12,100.0,CityofBristol,9,153.06122448979593
100.0,0.0,0.5975,BS81,100.0,CityofBristol,12,20.0836820083682
100.0,0.0,1.1305,BS50,100.0,CityofBristol,4,3.5382574082264484
100.0,0.0,1.1523,BS84,100.0,CityofBristol,4,3.471318233099019
100.0,0.0,1.3894,BS78,100.0,CityofBristol,2,1.4394702749388226
100.0,0.0,0.9868,BS29,100.0,CityofBristol,2,2.026753141467369
100.0,0.0,0.498,BS15,100.0,CityofBristol,7,14.056224899598394
100.0,0.0,1.6231,BS67,100.0,CityofBristol,5,3.0805249214466146
100.0,0.0,1.6585,BS42,100.0,CityofBristol,6,3.6177268616219473
100.0,0.0,1.2905,BS34,100.0,CityofBristol,4,3.0995738086013174
100.0,0.0,2.2368,BS56,100.0,CityofBristol,4,1.7882689556509297
100.0,0.0,1.7609,BS59,100.0,CityofBristol,2,1.135782838321313
100.0,0.0,1.2415,BS163,100.0,CityofBristol,4,3.2219089810712846
100.0,0.0,1.7313,BS105,100.0,CityofBristol,2,1.155201293825449
100.0,0.0,1.6342,BS43,100.0,CityofBristol,6,3.6715212336311343
100.0,0.0,1.5563,BS35,100.0,CityofBristol,5,3.2127481847972756
100.0,0.0,2.1404,BS57,100.0,CityofBristol,8,3.7376191366099794
100.0,0.0,2.6428,BS41,100.0,CityofBristol,4,1.5135462388375966
100.0,0.0,1.5331,BS94,100.0,CityofBristol,1,0.6522731720044355
100.0,0.0,2.0815,BS58,100.0,CityofBristol,12,5.765073264472735
100.0,0.0,1.5969,BS138,100.0,CityofBristol,3,1.8786398647379297
100.0,0.0,2.5423,BS149,100.0,CityofBristol,5,1.9667230460606537
100.0,0.0,0.1186,BS14,100.0,CityofBristol,12,101.18043844856662
100.0,0.0,1.4526,BS139,100.0,CityofBristol,2,1.3768415255404105
100.0,0.0,4.0198,BS79,100.0,CityofBristol,11,2.7364545499776107
100.0,0.0,2.4515,BS162,100.0,CityofBristol,1,0.4079135223332654
100.0,0.0,2.8471,BS106,100.0,CityofBristol,7,2.4586421270766743
100.0,0.0,0.8488,BS20,100.0,CityofBristol,15,17.67200754005655
100.0,0.0,0.3529,BS11,100.0,CityofBristol,5,14.168319637291019
100.0,0.0,2.288,BS148,100.0,CityofBristol,4,1.7482517482517483
100.0,0.0,2.3183,BS130,100.0,CityofBristol,2,0.8627011171979468
100.0,0.0,4.1936,BS44,100.0,CityofBristol,6,1.4307516215185043
100.0,0.0,2.9323,BS93,100.0,CityofBristol,8,2.728233809637486
100.0,0.0,2.8779,BS167,100.0,CityofBristol,8,2.77980471871851
100.0,0.0,3.1981,BS137,100.0,CityofBristol,8,2.501485256871267
100.0,0.0,1.6934,BS16,100.0,CityofBristol,12,7.086335183654187
100.0,0.0,2.7775,BS32,100.0,CityofBristol,4,1.4401440144014401
100.0,0.0,3.1317,BS92,100.0,CityofBristol,6,1.915892326851231
100.0,0.0,4.201,BS91,100.0,CityofBristol,3,0.7141156867412521
100.0,0.0,1.9553,BS45,100.0,CityofBristol,3,1.5342914130823915
100.0,0.0,6.9981,BS119,100.0,CityofBristol,7,1.0002715022649005
100.0,0.0,8.0738,BS107,26.95756645,CityofBristol,12,1.4862889841214793
21.49746468,0.0,12.8978,BS161,0.0,CityofBristol,10,0.7753260245933415
0.0,0.0,11.446,BS110,0.0,CityofBristol,12,1.0484011881880133
0.0,0.0,14.3619,BS312,0.0,CityofBristol,5,0.3481433515064163
0.0,0.0,12.1545,BS83,0.0,CityofBristol,5,0.411370274383973
100.0,100.0,2.9278,DE238,100.0,CityofDerby,6,2.0493203087642597
100.0,100.0,3.0601,DE236,100.0,CityofDerby,11,3.5946537694846574
100.0,100.0,3.2167,DE223,100.0,CityofDerby,9,2.797898467373395
100.0,100.0,1.2223,DE13,100.0,CityofDerby,8,6.5450380430336255
100.0,100.0,1.7411,DE231,100.0,CityofDerby,4,2.2973981965424155
100.0,100.0,2.366,DE212,100.0,CityofDerby,4,1.6906170752324599
100.0,100.0,1.4632,DE233,100.0,CityofDerby,1,0.683433570256971
100.0,100.0,4.7823,DE240,100.0,CityofDerby,10,2.091044058298308
100.0,100.0,4.3809,DE249,100.0,CityofDerby,10,2.2826359880389875
100.0,100.0,2.2354,DE736,100.0,CityofDerby,5,2.236736154603203
100.0,75.84048494,6.0709,DE216,100.0,CityofDerby,4,0.6588808908069643
100.0,0.0,5.9359,DE248,100.0,CityofDerby,18,3.03239609831702
100.0,0.0,3.4153,DE39,100.0,CityofDerby,9,2.6352004216320677
100.0,0.0,6.4761,DE222,100.0,CityofDerby,4,0.6176556878368153
100.0,0.0,3.1517,DE221,100.0,CityofDerby,8,2.538312656661484
100.0,0.0,1.2154,DE12,100.0,CityofDerby,19,15.63271350995557
100.0,0.0,1.6969,DE234,100.0,CityofDerby,0,0
100.0,0.0,0.9207,DE241,100.0,CityofDerby,0,0
100.0,0.0,14.2612,DE224,100.0,CityofDerby,7,0.4908422853616806
92.38210816,0.0,31.8894,DE738,85.95363977,CityofDerby,5,0.15679191204600904
100.0,100.0,1.022777,EH111,100.0,CityofEdinburgh,6,5.866381430165129
100.0,100.0,1.119291,EH91,100.0,CityofEdinburgh,4,3.5736908453655034
100.0,100.0,0.918763,EH68,100.0,CityofEdinburgh,5,5.442099866886237
100.0,100.0,0.701249,EH39,100.0,CityofEdinburgh,8,11.408215911894349
100.0,100.0,1.154262,EH75,100.0,CityofEdinburgh,9,7.797189892762649
100.0,100.0,0.602884,EH36,100.0,CityofEdinburgh,1,1.6586938780926348
100.0,100.0,0.282471,EH38,100.0,CityofEdinburgh,6,21.241118557303224
100.0,100.0,1.02502,EH104,100.0,CityofEdinburgh,5,4.877953600905348
100.0,100.0,1.036365,EH89,100.0,CityofEdinburgh,9,8.684199099738027
100.0,100.0,1.064592,EH74,100.0,CityofEdinburgh,5,4.69663495498745
100.0,100.0,0.306694,EH11,100.0,CityofEdinburgh,21,68.47215791635962
100.0,100.0,0.865121,EH65,100.0,CityofEdinburgh,6,6.935446024313362
100.0,100.0,1.143357,EH112,100.0,CityofEdinburgh,9,7.871557177679413
100.0,100.0,1.423414,EH44,100.0,CityofEdinburgh,4,2.8101451861510425
100.0,100.0,1.147637,EH66,100.0,CityofEdinburgh,6,5.228133983132297
100.0,100.0,1.34503,EH64,100.0,CityofEdinburgh,5,3.717389203214798
100.0,100.0,1.236313,EH52,100.0,CityofEdinburgh,3,2.426569970549529
100.0,100.0,0.230609,EH37,100.0,CityofEdinburgh,6,26.018065209944105
100.0,100.0,1.346451,EH41,100.0,CityofEdinburgh,3,2.228079595915484
100.0,100.0,2.036817,EH113,100.0,CityofEdinburgh,7,3.436734866215276
100.0,100.0,2.071593,EH127,100.0,CityofEdinburgh,6,2.8963218161096314
100.0,100.0,1.145131,EH143,100.0,CityofEdinburgh,3,2.6197876050862305
100.0,100.0,2.581909,EH76,100.0,CityofEdinburgh,7,2.711172237286442
100.0,100.0,0.365888,EH13,100.0,CityofEdinburgh,14,38.26307503935631
100.0,100.0,1.193811,EH53,100.0,CityofEdinburgh,2,1.675307062843281
100.0,100.0,2.325028,EH87,100.0,CityofEdinburgh,7,3.010716430081702
100.0,100.0,1.905973,EH177,100.0,CityofEdinburgh,5,2.6233320199184353
100.0,100.0,0.450766,EH12,100.0,CityofEdinburgh,13,28.839797145303773
100.0,100.0,1.501024,EH92,100.0,CityofEdinburgh,1,0.6662118660327884
100.0,100.0,2.276353,EH42,100.0,CityofEdinburgh,14,6.150188481311994
100.0,100.0,1.857103,EH139,100.0,CityofEdinburgh,7,3.7693116644580296
100.0,100.0,1.840014,EH47,100.0,CityofEdinburgh,6,3.2608447544420858
100.0,100.0,2.745488,EH105,100.0,CityofEdinburgh,7,2.5496378057379965
100.0,100.0,1.721847,EH35,100.0,CityofEdinburgh,12,6.969260334977498
100.0,100.0,1.892344,EH125,100.0,CityofEdinburgh,8,4.2275611622411144
100.0,100.0,3.191041,EH128,100.0,CityofEdinburgh,10,3.1337735867386223
100.0,100.0,3.144417,EH165,100.0,CityofEdinburgh,6,1.9081438625983769
100.0,100.0,2.592178,EH142,100.0,CityofEdinburgh,5,1.9288798840203103
100.0,100.0,1.142429,EH88,64.68454495,CityofEdinburgh,5,4.376639598609629
100.0,100.0,2.890036,EH141,0.0,CityofEdinburgh,7,2.4221151570430264
100.0,100.0,2.214928,EH114,0.0,CityofEdinburgh,10,4.514819443340822
100.0,100.0,1.297541,EH93,0.0,CityofEdinburgh,8,6.165508450214675
100.0,100.0,0.079506,EH21,0.0,CityofEdinburgh,3,37.73300128292205
100.0,100.0,2.406769,EH152,0.0,CityofEdinburgh,11,4.570442780341611
100.0,100.0,2.254051,EH151,0.0,CityofEdinburgh,5,2.2182284251776023
100.0,100.0,2.692141,EH51,0.0,CityofEdinburgh,6,2.2287094175230795
100.0,100.0,2.52663,EH43,0.0,CityofEdinburgh,7,2.7704887537945804
100.0,100.0,3.771175,EH106,0.0,CityofEdinburgh,11,2.9168627814938315
100.0,37.41275413,5.115285,EH166,0.0,CityofEdinburgh,5,0.9774626438214098
100.0,0.0,3.904434,EH145,0.0,CityofEdinburgh,2,0.5122381374611531
100.0,0.0,1.288033,EH48,0.0,CityofEdinburgh,1,0.776377623865227
100.0,0.0,0.09026,EH23,0.0,CityofEdinburgh,7,77.5537336583204
100.0,0.0,2.619178,EH126,0.0,CityofEdinburgh,12,4.581590101932744
100.0,0.0,4.781484,EH153,0.0,CityofEdinburgh,7,1.4639806386469139
87.92873957,0.0,2.917243,EH45,0.0,CityofEdinburgh,3,1.0283682230105617
0.0,0.0,6.464171,EH178,0.0,CityofEdinburgh,9,1.3922899007467469
0.0,0.0,3.494812,EH67,0.0,CityofEdinburgh,4,1.1445536984535936
0.0,0.0,5.494738,EH164,0.0,CityofEdinburgh,13,2.365899884580484
0.0,0.0,7.227435,EH46,0.0,CityofEdinburgh,4,0.5534466930522378
0.0,0.0,11.549067,EH130,0.0,CityofEdinburgh,13,1.1256320532212687
0.0,0.0,0.31967,EH22,0.0,CityofEdinburgh,27,84.46210154221541
0.0,0.0,11.379716,EH107,0.0,CityofEdinburgh,3,0.26362696573447
0.0,0.0,9.603546,EH129,0.0,CityofEdinburgh,14,1.4577948603567892
0.0,0.0,12.486202,EH299,0.0,CityofEdinburgh,5,0.4004420239236879
0.0,0.0,33.085634,EH309,0.0,CityofEdinburgh,12,0.3626951806333831
0.0,0.0,39.047496,EH526,0.0,CityofEdinburgh,14,0.35853771519689764
0.0,0.0,6.38931,EH144,0.0,CityofEdinburgh,3,0.46953426895861994
0.0,0.0,41.753384,EH147,0.0,CityofEdinburgh,7,0.16765108188596164
0.0,0.0,2.912807,EH146,0.0,CityofEdinburgh,0,0
0.0,0.0,4.724416,EH120,0.0,CityofEdinburgh,2,0.42333274631192513
100.0,0.0,0.7319,HU92,34.15767181,CityofKingstonuponHull,4,5.465227490094275
100.0,0.0,1.344,HU53,0.0,CityofKingstonuponHull,2,1.488095238095238
100.0,0.0,1.2958,HU52,0.0,CityofKingstonuponHull,0,0
100.0,0.0,0.8598,HU32,0.0,CityofKingstonuponHull,8,9.304489416143289
100.0,0.0,1.5613,HU88,0.0,CityofKingstonuponHull,2,1.2809837955549863
100.0,0.0,3.1418,HU55,0.0,CityofKingstonuponHull,1,0.3182888789865682
100.0,0.0,1.9404,HU93,0.0,CityofKingstonuponHull,8,4.1228612657184085
100.0,0.0,1.5476,HU36,0.0,CityofKingstonuponHull,3,1.9384853967433444
100.0,0.0,0.2648,HU29,0.0,CityofKingstonuponHull,0,0
100.0,0.0,1.5708,HU139,0.0,CityofKingstonuponHull,2,1.2732365673542145
100.0,0.0,2.7404,HU94,0.0,CityofKingstonuponHull,4,1.4596409283316303
100.0,0.0,1.1629,HU76,0.0,CityofKingstonuponHull,2,1.7198383351964914
100.0,0.0,2.2548,HU80,0.0,CityofKingstonuponHull,6,2.660989888238425
100.0,0.0,1.3824,HU51,0.0,CityofKingstonuponHull,5,3.616898148148148
100.0,0.0,1.6136,HU31,0.0,CityofKingstonuponHull,2,1.2394645513138325
100.0,0.0,0.6516,HU35,0.0,CityofKingstonuponHull,1,1.5346838551258442
100.0,0.0,2.9673,HU47,0.0,CityofKingstonuponHull,7,2.359046945034206
100.0,0.0,3.5601,HU46,0.0,CityofKingstonuponHull,4,1.1235639448330104
100.0,0.0,3.5878,HU67,0.0,CityofKingstonuponHull,9,2.508501031272646
100.0,0.0,1.5354,HU91,0.0,CityofKingstonuponHull,6,3.907776475185619
100.0,0.0,0.4021,HU20,0.0,CityofKingstonuponHull,0,0
100.0,0.0,0.6157,HU28,0.0,CityofKingstonuponHull,4,6.496670456391099
100.0,0.0,0.3482,HU11,0.0,CityofKingstonuponHull,6,17.23147616312464
100.0,0.0,3.224,HU73,0.0,CityofKingstonuponHull,0,0
100.0,0.0,1.0843,HU12,0.0,CityofKingstonuponHull,6,5.533523932491008
100.0,0.0,2.3452,HU33,0.0,CityofKingstonuponHull,1,0.42640286542725564
100.0,0.0,0.1126,HU13,0.0,CityofKingstonuponHull,15,133.21492007104794
100.0,0.0,1.4117,HU87,0.0,CityofKingstonuponHull,1,0.7083658000991713
100.0,0.0,7.907,HU95,0.0,CityofKingstonuponHull,8,1.0117617301125585
100.0,0.0,1.8621,HU70,0.0,CityofKingstonuponHull,5,2.6851404328446375
100.0,0.0,41.5231,HU128,0.0,CityofKingstonuponHull,6,0.14449788190188112
3.248525673,0.0,105.8788,HU114,0.0,CityofKingstonuponHull,6,0.05666856821195556
0.0,0.0,53.7698,HU115,0.0,CityofKingstonuponHull,6,0.11158680151311703
0.0,0.0,142.5514,HU120,0.0,CityofKingstonuponHull,9,0.06313512178764993
100.0,100.0,0.3332,LE12,100.0,CityofLeicester,0,0
100.0,100.0,1.2058,LE20,100.0,CityofLeicester,9,7.463924365566429
100.0,100.0,0.1721,LE11,100.0,CityofLeicester,18,104.59035444509006
100.0,100.0,1.9766,LE55,100.0,CityofLeicester,3,1.5177577658605688
100.0,100.0,2.0219,LE21,100.0,CityofLeicester,4,1.9783372075770316
100.0,100.0,0.3844,LE15,100.0,CityofLeicester,15,39.02185223725286
100.0,100.0,3.3432,LE40,100.0,CityofLeicester,4,1.1964584828906437
100.0,100.0,3.8521,LE51,100.0,CityofLeicester,8,2.0767892837672957
100.0,100.0,3.6208,LE31,100.0,CityofLeicester,16,4.418912947414936
